url,website,path_len,num_sign,num_upper_char,num_lower_char,num_number,edit-dis,leven-ratio,jw-dis,edit-dis,leven-ratio,jw-dis,edit-dis,leven-ratio,jw-dis
www.163.com/dy/article/G5DEEAOV0530MI2R.html?f=post2020_dy_recommends,money.163.comstock,68,9,10,36,13,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
v.163.com/static/1/VW4FFKAF3.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VT4HUC2L7.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
www.163.com/newsapp/#f=163post,money.163.comstock,29,5,0,18,6,22,0.4166666666666667,0.4703703703703704,22,0.4166666666666667,0.4703703703703704,22,0.4166666666666667,0.4703703703703704
ent.163.com/game/,money.163.comstock,17,4,0,10,3,10,0.5142857142857142,0.5812636165577342,10,0.5142857142857142,0.5812636165577342,10,0.5142857142857142,0.5812636165577342
ir.netease.com/,money.163.comstock,15,3,0,12,0,13,0.36363636363636365,0.49259259259259264,13,0.36363636363636365,0.49259259259259264,13,0.36363636363636365,0.49259259259259264
www.163.com/dy/article/FU2D7OVS0519EO06.html,money.163.comstock,44,6,8,19,11,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FT7V0A3R0519DBFP.html,money.163.comstock,44,6,9,19,10,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
mail.163.com/register/index.htm?from=force/&cmd=register.entrance,money.163.comstock,64,9,0,51,3,53,0.3132530120481928,0.5386480186480187,53,0.3132530120481928,0.5386480186480187,53,0.3132530120481928,0.5386480186480187
open.163.com/,money.163.comstock,13,3,0,7,3,8,0.6451612903225806,0.7887852887852889,8,0.6451612903225806,0.7887852887852889,8,0.6451612903225806,0.7887852887852889
email.163.com/#from=163nav_icon,money.163.comstock,30,5,0,19,6,21,0.4489795918367347,0.6250135766264799,21,0.4489795918367347,0.6250135766264799,21,0.4489795918367347,0.6250135766264799
emarketing.163.com/,money.163.comstock,19,3,0,13,3,13,0.5405405405405406,0.5994152046783626,13,0.5405405405405406,0.5994152046783626,13,0.5405405405405406,0.5994152046783626
jubao.163.com/,money.163.comstock,14,3,0,8,3,10,0.5625,0.7142857142857143,10,0.5625,0.7142857142857143,10,0.5625,0.7142857142857143
gb.corp.163.com/gb/contactus.html,money.163.comstock,33,6,0,24,3,23,0.43137254901960786,0.523989898989899,23,0.43137254901960786,0.523989898989899,23,0.43137254901960786,0.523989898989899
gb.corp.163.com/gb/legal.html,money.163.comstock,29,6,0,20,3,21,0.425531914893617,0.46679438058748407,21,0.425531914893617,0.46679438058748407,21,0.425531914893617,0.46679438058748407
v.163.com/static/1/VN4FDM3G3.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VV4GPQS3V.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VY4GOM68A.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VE4GQHG24.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VK4EEM244.html?f=post2020_dy_recommends,money.163.comstock,57,9,5,31,12,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VL4HGBP2A.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VH4HN00A6.html?f=post2020_dy_recommends,money.163.comstock,57,9,5,31,12,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VP4JDBSD9.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
www.163.com/dy/article/G5HHJIJK0534J2ID.html?f=post2020_dy_recommends,money.163.comstock,68,9,10,36,13,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
www.163.com/dy/article/G5HFR936055223P5.html?f=post2020_dy_recommends,money.163.comstock,68,9,5,36,18,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
www.163.com/dy/article/G5GQVNPC05373ARY.html?f=post2020_dy_recommends,money.163.comstock,68,9,10,36,13,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
www.163.com/dy/article/G5DEVIAT05228QIT.html?f=post2020_dy_recommends,money.163.comstock,68,9,10,36,13,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
comment.tie.163.com/G5I0DP5600259FVR.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5HTIESD00259G9J.html,money.163.comstock,41,5,9,17,10,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5C6DQOH00259DLP.html,money.163.comstock,41,5,9,17,10,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G54TD1HU002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G54DG7NI00259DLP.html,money.163.comstock,41,5,8,17,11,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G54B7EAI002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G53G6DJM002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G52HHCOE00259DLP.html,money.163.comstock,41,5,9,17,10,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G51NEN1M002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G4LHJEIQ002580S6.html,money.163.comstock,41,5,8,17,11,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G4K37MIF002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G4INTSRM002580S6.html,money.163.comstock,41,5,8,17,11,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G4E3CLB2002580S6.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G4ADT8SR00258105.html,money.163.comstock,41,5,6,17,13,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
www.stock888.cn/diagnosis.html?from=singlemessage,stock.cnfol.com,48,5,0,40,3,37,0.375,0.4735827664399093,37,0.375,0.4735827664399093,37,0.375,0.4735827664399093
finance.sina.cn/roll.d.html?rollCid=230808,finance.sina.com.cnstock,41,6,1,28,6,24,0.5454545454545454,1.0,24,0.5454545454545454,1.0,24,0.5454545454545454,1.0
news.sina.com.cn/guide/,finance.sina.com.cnstock,23,5,0,18,0,13,0.5957446808510638,0.5923913043478262,13,0.5957446808510638,0.5923913043478262,13,0.5957446808510638,0.5923913043478262
news.sina.com.cn/feedback/post.html,finance.sina.com.cnstock,35,6,0,29,0,23,0.5423728813559322,0.6432539682539682,23,0.5423728813559322,0.6432539682539682,23,0.5423728813559322,0.6432539682539682
finance.sina.cn/app/auto_download_finapp.shtml?source=cjzhengwen04,finance.sina.com.cnstock,65,8,0,55,2,46,0.4444444444444444,1.0,46,0.4444444444444444,1.0,46,0.4444444444444444,1.0
finance.sina.com.cn/7x24/,finance.sina.com.cnstock,25,5,0,17,3,6,0.7755102040816326,1.0,6,0.7755102040816326,1.0,6,0.7755102040816326,1.0
news.sina.com.cn/,finance.sina.com.cnstock,17,4,0,13,0,11,0.6829268292682927,0.6356209150326797,11,0.6829268292682927,0.6356209150326797,11,0.6829268292682927,0.6356209150326797
sports.sina.com.cn/,finance.sina.com.cnstock,19,4,0,15,0,12,0.5581395348837209,0.543859649122807,12,0.5581395348837209,0.543859649122807,12,0.5581395348837209,0.543859649122807
finance.sina.cn/app/auto_download_finapp.shtml?source=zhibo01,finance.sina.com.cnstock,60,8,0,50,2,41,0.47058823529411764,1.0,41,0.47058823529411764,1.0,41,0.47058823529411764,1.0
corp.sina.com.cn/chn/copyright.html,finance.sina.com.cnstock,35,6,0,29,0,25,0.4745762711864407,0.574486461251167,25,0.4745762711864407,0.574486461251167,25,0.4745762711864407,0.574486461251167
health.sohu.com/,q.stock.sohu.com,16,3,0,13,0,8,0.625,0.6,8,0.625,0.6,8,0.625,0.6
history.sohu.com/,q.stock.sohu.com,17,3,0,14,0,5,0.7272727272727273,0.6797385620915034,5,0.7272727272727273,0.6797385620915034,5,0.7272727272727273,0.6797385620915034
mil.sohu.com/,q.stock.sohu.com,13,3,0,10,0,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716
chihe.sohu.com/food,q.stock.sohu.com,19,3,0,16,0,12,0.5714285714285714,0.5888157894736842,12,0.5714285714285714,0.5888157894736842,12,0.5714285714285714,0.5888157894736842
cul.sohu.com/,q.stock.sohu.com,13,3,0,10,0,8,0.6896551724137931,0.6480769230769231,8,0.6896551724137931,0.6480769230769231,8,0.6896551724137931,0.6480769230769231
astro.sohu.com/,q.stock.sohu.com,15,3,0,12,0,6,0.7741935483870968,0.7111111111111111,6,0.7741935483870968,0.7111111111111111,6,0.7741935483870968,0.7111111111111111
society.sohu.com/,q.stock.sohu.com,17,3,0,14,0,8,0.7272727272727273,0.7308634992458521,8,0.7272727272727273,0.7308634992458521,8,0.7272727272727273,0.7308634992458521
game.sohu.com/,q.stock.sohu.com,14,3,0,11,0,8,0.6,0.642526455026455,8,0.6,0.642526455026455,8,0.6,0.642526455026455
fun.sohu.com/,q.stock.sohu.com,13,3,0,10,0,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716
pets.sohu.com/,q.stock.sohu.com,14,3,0,11,0,7,0.6666666666666666,0.6880411255411255,7,0.6666666666666666,0.6880411255411255,7,0.6666666666666666,0.6880411255411255
baobao.sohu.com/,q.stock.sohu.com,16,3,0,13,0,8,0.625,0.6,8,0.625,0.6,8,0.625,0.6
acg.sohu.com/,q.stock.sohu.com,13,3,0,10,0,7,0.6896551724137931,0.6480769230769231,7,0.6896551724137931,0.6480769230769231,7,0.6896551724137931,0.6480769230769231
stock.sohu.com/upload/stock_mobile.html,q.stock.sohu.com,39,6,0,33,0,27,0.509090909090909,0.6137057387057387,27,0.509090909090909,0.6137057387057387,27,0.509090909090909,0.6137057387057387
intro.sohu.com/home,q.stock.sohu.com,19,3,0,16,0,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145
www.sohu.com/,q.stock.sohu.com,13,3,0,10,0,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716,8,0.6206896551724138,0.6590099715099716
intro.sohu.com/home,q.stock.sohu.com,19,3,0,16,0,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145
intro.sohu.com/home,q.stock.sohu.com,19,3,0,16,0,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145,11,0.6285714285714286,0.6191188197767145
up.sohu.com/,q.stock.sohu.com,12,3,0,9,0,8,0.6428571428571429,0.6782407407407408,8,0.6428571428571429,0.6782407407407408,8,0.6428571428571429,0.6782407407407408
hr.sohu.com/apply/sohu/5681#/,q.stock.sohu.com,28,7,0,18,4,22,0.4,0.5399425287356322,22,0.4,0.5399425287356322,22,0.4,0.5399425287356322
ad.sohu.com/,q.stock.sohu.com,12,3,0,9,0,8,0.6428571428571429,0.6782407407407408,8,0.6428571428571429,0.6782407407407408,8,0.6428571428571429,0.6782407407407408
mail.163.com/register/index.htm?from=163navi&regPage=163,money.163.comstock,55,7,1,37,9,45,0.32432432432432434,0.5468073593073594,45,0.32432432432432434,0.5468073593073594,45,0.32432432432432434,0.5468073593073594
comment.tie.163.com/G5U8O40F00259DLP.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5RQI4EP002580S6.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5RHT4E700259DLP.html,money.163.comstock,41,5,8,17,11,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5R5DOIS002580S6.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5QJUS6Q002580S6.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5O0PRRU002580S6.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
comment.tie.163.com/G5MC00N300259DLP.html,money.163.comstock,41,5,7,17,12,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
ir.netease.com/,money.163.comstock,15,3,0,12,0,13,0.36363636363636365,0.49259259259259264,13,0.36363636363636365,0.49259259259259264,13,0.36363636363636365,0.49259259259259264
gb.corp.163.com/gb/about/overview.html,money.163.comstock,38,7,0,28,3,28,0.39285714285714285,0.5080409356725146,28,0.39285714285714285,0.5080409356725146,28,0.39285714285714285,0.5080409356725146
hr.163.com/,money.163.comstock,11,3,0,5,3,10,0.5517241379310345,0.7239057239057239,10,0.5517241379310345,0.7239057239057239,10,0.5517241379310345,0.7239057239057239
help.mail.163.com/service.html,money.163.comstock,30,5,0,22,3,20,0.4583333333333333,0.5916666666666666,20,0.4583333333333333,0.5916666666666666,20,0.4583333333333333,0.5916666666666666
emarketing.163.com/,money.163.comstock,19,3,0,13,3,13,0.5405405405405406,0.5994152046783626,13,0.5405405405405406,0.5994152046783626,13,0.5405405405405406,0.5994152046783626
jubao.163.com/,money.163.comstock,14,3,0,8,3,10,0.5625,0.7142857142857143,10,0.5625,0.7142857142857143,10,0.5625,0.7142857142857143
gb.corp.163.com/gb/contactus.html,money.163.comstock,33,6,0,24,3,23,0.43137254901960786,0.523989898989899,23,0.43137254901960786,0.523989898989899,23,0.43137254901960786,0.523989898989899
gb.corp.163.com/gb/legal.html,money.163.comstock,29,6,0,20,3,21,0.425531914893617,0.46679438058748407,21,0.425531914893617,0.46679438058748407,21,0.425531914893617,0.46679438058748407
v.163.com/static/3/VK4R8QGTK.html,money.163.comstock,33,6,7,14,6,26,0.43137254901960786,0.5269360269360269,26,0.43137254901960786,0.5269360269360269,26,0.43137254901960786,0.5269360269360269
v.163.com/static/1/VO4SE1G2S.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VT4R5TKCE.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VE4R75OJF.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VW4S5AVUG.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VU4R615D0.html?f=post2020_dy_recommends,money.163.comstock,57,9,4,31,13,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VK4PIJPV5.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VV4P54DTP.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VV4L03B77.html?f=post2020_dy_recommends,money.163.comstock,57,9,4,31,13,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VS4PHTKO8.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
www.163.com/dy/article/G58H262K05504DP0.html?f=post2020_dy_recommends,money.163.comstock,68,9,5,36,18,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582,60,0.25287356321839083,0.4538134972917582
v.163.com/static/1/VP4TCQ3AT.html?f=post2020_dy_recommends,money.163.comstock,57,9,7,31,10,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
v.163.com/static/1/VM4SF8T3O.html?f=post2020_dy_recommends,money.163.comstock,57,9,6,31,11,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135,50,0.3157894736842105,0.4790433066295135
www.163.com/newsapp/#f=163post,money.163.comstock,29,5,0,18,6,22,0.4166666666666667,0.4703703703703704,22,0.4166666666666667,0.4703703703703704,22,0.4166666666666667,0.4703703703703704
open.163.com/,money.163.comstock,13,3,0,7,3,8,0.6451612903225806,0.7887852887852889,8,0.6451612903225806,0.7887852887852889,8,0.6451612903225806,0.7887852887852889
wp.m.163.com/163/page/money/changsheng_group/index.html?from=pc,money.163.comstock,62,11,0,45,6,53,0.32098765432098764,0.48809523809523814,53,0.32098765432098764,0.48809523809523814,53,0.32098765432098764,0.48809523809523814
www.163.com/dy/article/FQ0QT92605198SGG.html,money.163.comstock,44,6,7,19,12,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FSOCAJ9F05198SGG.html,money.163.comstock,44,6,10,19,9,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQ4V2KUK0519HF8U.html,money.163.comstock,44,6,9,19,10,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQKPC6JB0519DBFP.html,money.163.comstock,44,6,11,19,8,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQR47I4V0519D3BI.html,money.163.comstock,44,6,8,19,11,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQM2OJOT0519WCJG.html,money.163.comstock,44,6,11,19,8,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQ2B9NAP0519HF8U.html,money.163.comstock,44,6,9,19,10,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FQO50HUB05198RSU.html,money.163.comstock,44,6,9,19,10,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/FR02LSHU051188EA.html,money.163.comstock,44,6,8,19,11,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
mail.163.com/register/index.htm?from=force/&cmd=register.entrance,money.163.comstock,64,9,0,51,3,53,0.3132530120481928,0.5386480186480187,53,0.3132530120481928,0.5386480186480187,53,0.3132530120481928,0.5386480186480187
email.163.com/#from=163nav_icon,money.163.comstock,30,5,0,19,6,21,0.4489795918367347,0.6250135766264799,21,0.4489795918367347,0.6250135766264799,21,0.4489795918367347,0.6250135766264799
stock.163.com/,money.163.comstock,14,3,0,8,3,10,0.5625,0.6066137566137566,10,0.5625,0.6066137566137566,10,0.5625,0.6066137566137566
www.163.com/dy/article/E67RTJ1N0519D4UH.html,money.163.comstock,44,6,8,19,11,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
www.163.com/dy/article/E67E6KIR0519D4UH.html,money.163.comstock,44,6,8,19,11,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734,36,0.3225806451612903,0.484006734006734
comment.dy.163.com/dy/E67RTJ1N0519D4UH.html,money.163.comstock,43,6,8,18,11,32,0.39344262295081966,0.5463578196136335,32,0.39344262295081966,0.5463578196136335,32,0.39344262295081966,0.5463578196136335
comment.dy.163.com/dy/E67E6KIR0519D4UH.html,money.163.comstock,43,6,8,18,11,32,0.39344262295081966,0.5463578196136335,32,0.39344262295081966,0.5463578196136335,32,0.39344262295081966,0.5463578196136335
comment.tie.163.com/PHOT0M4400255BNT.html,money.163.comstock,41,5,8,17,11,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892,31,0.4067796610169492,0.5259189771384892
love.163.com/?vendor=163.navi.tuji&utm_source=163.com&utm_campaign=163navi,money.163.comstock,73,11,0,48,12,61,0.2826086956521739,0.5865865865865866,61,0.2826086956521739,0.5865865865865866,61,0.2826086956521739,0.5865865865865866
love.163.com/#keyfrom=163page.right,money.163.comstock,34,5,0,23,6,25,0.41509433962264153,0.6420634920634921,25,0.41509433962264153,0.6420634920634921,25,0.41509433962264153,0.6420634920634921
www.163.com/newsapp,money.163.comstock,19,3,0,13,3,13,0.4864864864864865,0.5282651072124757,13,0.4864864864864865,0.5282651072124757,13,0.4864864864864865,0.5282651072124757
tie.163.com/person.html#/cmnt/68461570,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
www.163.com/newsapp/,money.163.comstock,20,4,0,13,3,13,0.47368421052631576,0.5203703703703704,13,0.47368421052631576,0.5203703703703704,13,0.47368421052631576,0.5203703703703704
tie.163.com/person.html#/cmnt/61983809,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
tie.163.com/person.html#/cmnt/40045575,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
tie.163.com/person.html#/cmnt/4500995,money.163.comstock,36,7,0,20,10,27,0.43636363636363634,0.5501655501655501,27,0.43636363636363634,0.5501655501655501,27,0.43636363636363634,0.5501655501655501
tie.163.com/person.html#/cmnt/82280341,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
tie.163.com/person.html#/cmnt/69868100,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
tie.163.com/person.html#/cmnt/55263046,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
tie.163.com/person.html#/cmnt/91222413,money.163.comstock,37,7,0,20,11,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313,28,0.42857142857142855,0.5470835207677313
www.itougu.com/?channel=VC835Z48D&tgqdcode=38DF753J,stock.jrj.com.cn,50,5,7,27,10,45,0.23880597014925373,0.4315087145969499,45,0.23880597014925373,0.4315087145969499,45,0.23880597014925373,0.4315087145969499
www.itougu.com/tips/8820.jspa?channel=VC835Z48D&tgqdcode=V2SGPZ3P,stock.jrj.com.cn,64,7,10,35,11,58,0.2222222222222222,0.3960164835164835,58,0.2222222222222222,0.3960164835164835,58,0.2222222222222222,0.3960164835164835
www.stock888.cn/diagnosis.html?from=singlemessage,stock.cnfol.com,48,5,0,40,3,37,0.375,0.4735827664399093,37,0.375,0.4735827664399093,37,0.375,0.4735827664399093
finance.sina.cn/roll.d.html?rollCid=230808,finance.sina.com.cnstock,41,6,1,28,6,24,0.5454545454545454,1.0,24,0.5454545454545454,1.0,24,0.5454545454545454,1.0
news.sina.com.cn/guide/,finance.sina.com.cnstock,23,5,0,18,0,13,0.5957446808510638,0.5923913043478262,13,0.5957446808510638,0.5923913043478262,13,0.5957446808510638,0.5923913043478262
news.sina.com.cn/feedback/post.html,finance.sina.com.cnstock,35,6,0,29,0,23,0.5423728813559322,0.6432539682539682,23,0.5423728813559322,0.6432539682539682,23,0.5423728813559322,0.6432539682539682
finance.sina.cn/app/auto_download_finapp.shtml?source=zhibo01,finance.sina.com.cnstock,60,8,0,50,2,41,0.47058823529411764,1.0,41,0.47058823529411764,1.0,41,0.47058823529411764,1.0
